Unique ID,Street address,City,State,ZIP
2500,1733 MANSION STREET,New York,NY,10460
2501,1468 COMMONWEALTH AVENUE,New York,NY,10460
2502,1527 BEACH AVENUE,New York,NY,10460
2503,1871 GUERLAIN STREET,New York,NY,10460
2504,2012 BENEDICT AVENUE,New York,NY,10462
2505,1661 ADAMS STREET,New York,NY,10460
2506,1710 TAYLOR AVE,New York,NY,10460
2507,1709 UNIONPORT ROAD,New York,NY,10462
2508,1709 UNIONPORT ROAD,New York,NY,10462
2509,1601 TAYLOR AVE,New York,NY,10460
2510,1601 TAYLOR AVENUE,New York,NY,10460
2511,633 MEAD STREET,New York,NY,10460
2512,1744 MERRILL STREET,New York,NY,10460
2513,1471 TAYLOR AVENUE,New York,NY,10460
2514,1450 TAYLOR AVENUE,New York,NY,10460
2515,1443 LELAND AVENUE,New York,NY,10460
2516,1446 LELAND AVENUE,New York,NY,10460
2517,1452 LELAND AVENUE,New York,NY,10460
2518,1454 LELAND AVENUE,New York,NY,10460
2519,1470 LELAND AVENUE,New York,NY,10460
2520,1449 WHITE PLAINS ROAD,New York,NY,10462
2521,1522 COMMONWEALTH AVENUE,New York,NY,10460
2522,1545 WHITE PLAINS ROAD,New York,NY,10462
2523,1541 WHITE PLAINS ROAD,New York,NY,10462
2524,1517 WHITE PLAINS ROAD,New York,NY,10462
2525,1536 LELAND AVENUE,New York,NY,10460
2526,1540 LELAND AVE,New York,NY,10460
2527,1704 VAN BUREN STREET,New York,NY,10460
2528,589 VAN NEST AVENUE,New York,NY,10460
2529,1641 MELVILLE STREET,New York,NY,10460
2530,1663 GARFIELD STREET,New York,NY,10460
2531,1659 GARFIELD STREET,New York,NY,10460
2532,1657 UNIONPORT RD,New York,NY,10462
2533,1743 FILLMORE STREET,New York,NY,10460
2534,1717 UNIONPORT ROAD,New York,NY,10462
2535,1425 THERIOT AVENUE 3J,New York,NY,10460
2536,1475 THIERIOT AVENUE 2C,New York,NY,10460
2537,1475 THIERIOT AVENUE 1M,New York,NY,10460
2538,1425 THIERIOT AVENUE 1F,New York,NY,10460
2539,1425 THIERIOT AVENUE 1J,New York,NY,10460
2540,1425 THIERIOT AVENUE 4K,New York,NY,10460
2541,1475 THIERIOT AVENUE 4B,New York,NY,10460
2542,1475 THIERIOT AVENUE 6E,New York,NY,10460
2543,1475 THIERIOT AVENUE 6-0,New York,NY,10460
2544,1475 THIERIOT AVENUE 6N,New York,NY,10460
2545,1425 THIERIOT AVENUE 6D,New York,NY,10460
2546,1475 THIERIOT AVENUE 3K,New York,NY,10460
2547,1480 THIERIOT AVENUE 4G,New York,NY,10460
2548,1430 THIERIOT AVENUE 1N,New York,NY,10460
2549,1480 THERIOT AVE 6F,New York,NY,10460
2550,1430 THIERIOT 5B,New York,NY,10460
2551,1480 THIERIOT AVENUE 5F,New York,NY,10460
2552,1332 METROPOLITAN AVENUE 5A,New York,NY,10462
2553,1332 METROPOLITAN AVENUE 3G,New York,NY,10462
2554,1332 METROPOLITAN AVENUE 2G,New York,NY,10462
2555,1922 MC GRAW AVENUE 1G,New York,NY,10462
2556,1922 MCGRAW AVENUE 6D,New York,NY,10462
2557,1920 MCGRAW AVENUE,New York,NY,10462
2558,81 METROPOLITAN OVAL,New York,NY,10462
2559,81 METROPOLITAN OVAL,New York,NY,10462
2560,89 METROPOLITAN OVAL,New York,NY,10462
2561,99 METROPOLITAN OVAL,New York,NY,10462
2562,99 METROPOLITAN OVAL,New York,NY,10462
2563,99 METROPOLITAN OVAL,New York,NY,10462
2564,1585 UNIONPORT ROAD,New York,NY,10462
2565,1589 UNIONPORT ROAD,New York,NY,10462
2566,1595 UNIONPORT ROAD,New York,NY,10462
2567,1545 ARCHER ROAD,New York,NY,10462
2568,1545 ARCHER ROAD,New York,NY,10462
2569,1545 ARCHER ROAD,New York,NY,10462
2570,1545 ARCHER ROAD,New York,NY,10462
2571,1520 ARCHER ROAD,New York,NY,10462
2572,1500 ARCHER ROAD,New York,NY,10462
2573,1505 ARCHER ROAD,New York,NY,10462
2574,1440 WOOD ROAD,New York,NY,10462
2575,1440 WOOD ROAD,New York,NY,10462
2576,1410 WOOD ROAD,New York,NY,10462
2577,1380 VIRGINIA AVENUE,New York,NY,10462
2578,1919 MCGRAW AVENUE,New York,NY,10462
2579,1409 METROPOLITAN AVENUE,New York,NY,10462
2580,1409 WOOD ROAD,New York,NY,10462
2581,1439 WOOD ROAD,New York,NY,10462
2582,1439 WOOD ROAD,New York,NY,10462
2583,1469 WEST AVE,New York,NY,10462
2584,44 METROPOLITAN OVAL,New York,NY,10462
2585,40 METROPOLITAN OVAL,New York,NY,10462
2586,1480 PARKCHESTER ROAD,New York,NY,10462
2587,1480 PARKCHESTER ROAD,New York,NY,10462
2588,1450 PARKCHESTER ROAD,New York,NY,10462
2589,1450 PARKCHESTER ROAD,New York,NY,10462
2590,1460 PARKCHESTER ROAD,New York,NY,10462
2591,1470 PARKCHESTER ROAD,New York,NY,10462
2592,1555 UNIONPORT ROAD,New York,NY,10462
2593,1551 UNIONPORT ROAD,New York,NY,10462
2594,1551 UNIONPORT ROAD,New York,NY,10462
2595,1551 UNIONPORT ROAD,New York,NY,10462
2596,1551 UNIONPORT ROAD,New York,NY,10462
2597,1523 UNIONPORT ROAD,New York,NY,10462
2598,1523 UNIONPORT ROAD,New York,NY,10462
2599,1521 UNIONPORT ROAD,New York,NY,10462
2600,2059 MCGRAW AVE,New York,NY,10462
2601,2053 MC GRAW AVENUE,New York,NY,10462
2602,2053 MCGRAW AVE,New York,NY,10462
2603,2049 MCGRAW AVE,New York,NY,10462
2604,2049 MC GRAW AVENUE,New York,NY,10462
2605,2049 MCGRAW AVENUE,New York,NY,10462
2606,2049 MCGRAW AVENUE,New York,NY,10462
2607,2001 MC GRAW AVENUE,New York,NY,10462
2608,2033 MCGRAW AVENUE,New York,NY,10462
2609,1969 MCGRAW AVENUE,New York,NY,10462
2610,1410 PARKCHESTER ROAD,New York,NY,10462
2611,1410 PARKCHESTER ROAD,New York,NY,10462
2612,1935 MCGRAW AVENUE,New York,NY,10462
2613,1945 MCGRAW AVENUE,New York,NY,10462
2614,1410 METROPOLITAN AVENUE,New York,NY,10462
2615,1410 METROPOLITAN AVENUE,New York,NY,10462
2616,1439 EAST AVENUE,New York,NY,10462
2617,1439 EAST AVE,New York,NY,10462
2618,1470 EAST AVE,New York,NY,10462
2619,1490 EAST AVENUE,New York,NY,10462
2620,1490 EAST AVENUE,New York,NY,10462
2621,1490 METROPOLITAN AVE,New York,NY,10462
2622,1490 METROPOLITAN AVENUE,New York,NY,10462
2623,1490 METROPOLITAN AVE,New York,NY,10462
2624,18 METROPOLITAN OVAL,New York,NY,10462
2625,22 METROPOLITAN OVAL,New York,NY,10462
2626,22 METROPOLITAN OVAL,New York,NY,10462
2627,26 METROPOLITAN OVAL,New York,NY,10462
2628,28 METROPOLITAN OVAL,New York,NY,10462
2629,28 METROPOLITAN OVAL,New York,NY,10462
2630,28 METROPOLITAN OVAL,New York,NY,10462
2631,28 METROPOLITAN OVAL,New York,NY,10462
2632,1558 UNIONPORT ROAD,New York,NY,10462
2633,1554 UNIONPORT ROAD,New York,NY,10462
2634,1540 UNIONPORT ROAD,New York,NY,10462
2635,1522 UNIONPORT ROAD,New York,NY,10462
2636,1522 UNIONPORT ROAD,New York,NY,10462
2637,1514 UNIONPORT ROAD,New York,NY,10462
2638,1514 UNIONPORT ROAD,New York,NY,10462
2639,1510 UNIONPORT ROAD,New York,NY,10462
2640,1510 UNIONPORT ROAD,New York,NY,10462
2641,1510 UNIONPORT ROAD,New York,NY,10462
2642,1510 UNIONPORT ROAD,New York,NY,10462
2643,2059 ST RAYMONDS AVENUE,New York,NY,10462
2644,2059 ST RAYMONDS AVENUE,New York,NY,10462
2645,2059 ST RAYMONDS AVENUE,New York,NY,10462
2646,1565 ODELL ST,New York,NY,10462
2647,1565 ODELL STREET,New York,NY,10462
2648,1565 ODELL STREET,New York,NY,10462
2649,1575 ODELL STREET,New York,NY,10462
2650,1680 METROPOLITAN AVE,New York,NY,10462
2651,1690 METROPOLITAN AVENUE,New York,NY,10462
2652,1700 METROPOLITAN AVE,New York,NY,10462
2653,1670 METROPOLITAN AVENUE,New York,NY,10462
2654,1670 METROPOLITAN AVENUE,New York,NY,10462
2655,1650 METROPOLITAN AVE,New York,NY,10462
2656,1594 METROPOLITAN AVENUE,New York,NY,10462
2657,1594 METROPOLITAN AVENUE,New York,NY,10462
2658,1594 METROPOLITAN AVENUE,New York,NY,10462
2659,1610 METROPOLITAN AVE,New York,NY,10462
2660,1610 METROPOLITAN AVENUE,New York,NY,10462
2661,1610 METROPOLITAN AVE,New York,NY,10462
2662,1604 METROPOLITAN AVENUE,New York,NY,10462
2663,1604 METROPOLITAN AVE,New York,NY,10462
2664,1600 METROPOLITAN AVENUE,New York,NY,10462
2665,1600 METROPOLITAN AVE,New York,NY,10462
2666,1600 METROPOLITAN AVE,New York,NY,10462
2667,1590 METROPOLITAN AVENUE,New York,NY,10462
2668,1590 METROPOLITAN AVENUE,New York,NY,10462
2669,1560 METROPOLITAN AVE,New York,NY,10462
2670,1560 METROPOLITAN AVENUE,New York,NY,10462
2671,1530 METROPOLITAN AVENUE,New York,NY,10462
2672,1504 METROPOLITAN AVENUE,New York,NY,10462
2673,1504 METROPOLITAN AVE,New York,NY,10462
2674,5 METROPOLITAN OVAL,New York,NY,10462
2675,5 METROPOLITAN OVAL,New York,NY,10462
2676,5 METROPOLITAN OVAL,New York,NY,10462
2677,1 METROPOLITAN OVAL,New York,NY,10462
2678,1 METROPOLITAN OVAL,New York,NY,10462
2679,1560 UNIONPORT ROAD,New York,NY,10462
2680,1576 UNIONPORT ROAD,New York,NY,10462
2681,1562 UNIONPORT ROAD,New York,NY,10462
2682,1560 UNIONPORT ROAD,New York,NY,10462
2683,1560 UNIONPORT ROAD,New York,NY,10462
2684,1566 UNIONPORT ROAD,New York,NY,10462
2685,1590 UNIONPORT ROAD,New York,NY,10462
2686,1590 UNIONPORT ROAD,New York,NY,10462
2687,1562 UNIONPORT ROAD,New York,NY,10462
2688,1562 UNIONPORT ROAD,New York,NY,10462
2689,1566 UNIONPORT ROAD,New York,NY,10462
2690,1598 UNIONPORT ROAD,New York,NY,10462
2691,1594 UNIONPORT ROAD,New York,NY,10462
2692,1594 UNIONPORT ROAD,New York,NY,10462
2693,1598 UNIONPORT RD,New York,NY,10462
2694,1598 UNIONPORT ROAD,New York,NY,10462
2695,1594 UNIONPORT ROAD,New York,NY,10462
2696,1946 EAST TREMONT AVENUE,New York,NY,10462
2697,1940 EAST TREMONT AVE,New York,NY,10462
2698,1936 EAST TREMONT AVENUE,New York,NY,10462
2699,1936 EAST TREMONT AVENUE,New York,NY,10462
2700,1940 EAST TREMONT AVE,New York,NY,10462
2701,1940 EAST TREMONT AVENUE,New York,NY,10462
2702,1940 EAST TREMONT AVENUE,New York,NY,10462
2703,1960 EAST TREMONT AVENUE,New York,NY,10462
2704,1970 EAST TREMONT AVENUE,New York,NY,10462
2705,1501 METROPOLITAN AVENUE,New York,NY,10462
2706,1507 METROPOLITAN AVENUE,New York,NY,10462
2707,1505 METROPOLITAN AVENUE,New York,NY,10462
2708,1507 METROPOLITAN AVENUE,New York,NY,10462
2709,1507 METROPOLITAN AVENUE,New York,NY,10462
2710,1507 METROPOLITAN AVE,New York,NY,10462
2711,1505 METROPOLITAN AVENUE,New York,NY,10462
2712,1503 METROPOLITAN AVENUE,New York,NY,10462
2713,1501 METROPOLITAN AVENUE,New York,NY,10462
2714,1507 METROPOLITAN AVENUE,New York,NY,10462
2715,2130 EAST TREMONT AVE,New York,NY,10462
2716,2100 EAST TREMONT AVENUE,New York,NY,10462
2717,2120 EAST TREMONT AVENUE,New York,NY,10462
2718,2130 EAST TREMONT AVE,New York,NY,10462
2719,2090 EAST TREMONT AVENUE,New York,NY,10462
2720,2100 EAST TREMONT AVENUE,New York,NY,10462
2721,2150 EAST TREMONT AVENUE,New York,NY,10462
2722,2140 E TREMONT AVE,New York,NY,10462
2723,2160 EAST TREMONT AVENUE,New York,NY,10462
2724,2140 EAST TREMONT AVE,New York,NY,10462
2725,2150 EAST TREMONT AVENUE,New York,NY,10462
2726,2140 EAST TREMONT AVENUE,New York,NY,10462
2727,2240 EAST TREMONT AVENUE,New York,NY,10462
2728,2200 EAST TREMONT AVENUE,New York,NY,10462
2729,1705 PURDY STREET,New York,NY,10462
2730,1735 PURDY STREET,New York,NY,10462
2731,1725 PURDY STREET,New York,NY,10462
2732,1705 PURDY STREET,New York,NY,10462
2733,1705 PURDY STREET,New York,NY,10462
2734,1601 METROPOLITAN AVENUE,New York,NY,10462
2735,1641 METROPOLITAN AVENUE,New York,NY,10462
2736,1605 METROPOLITAN AVENUE,New York,NY,10462
2737,1641 METROPOLITAN AVENUE,New York,NY,10462
2738,1563 METROPOLITAN AVE,New York,NY,10462
2739,1563 METROPOLITAN AVE,New York,NY,10462
2740,1569 METROPOLITAN AVENUE,New York,NY,10462
2741,1569 METROPOLITAN AVENUE,New York,NY,10462
2742,1563 METROPOLITAN AVENUE,New York,NY,10462
2743,1563 METROPOLITAN AVENUE,New York,NY,10462
2744,1579 METROPOLITAN AVENUE,New York,NY,10462
2745,1561 METROPOLITAN AVENUE,New York,NY,10462
2746,1515 METROPOLITAN AVENUE,New York,NY,10462
2747,1515 METROPOLITAN AVENUE,New York,NY,10462
2748,1527 METROPOLITAN AVENUE,New York,NY,10462
2749,1519 METROPOLITAN AVENUE,New York,NY,10462
2750,1527 METROPOLITAN AVENUE,New York,NY,10462
2751,1541 METROPOLITAN AVENUE,New York,NY,10462
2752,1541 METROPOLITAN AVENUE,New York,NY,10462
2753,11 METROPOLITAN OVAL,New York,NY,10462
2754,9 METROPOLITAN OVAL,New York,NY,10462
2755,7 METROPOLITAN OVAL,New York,NY,10462
2756,9 METROPOLITAN OVAL,New York,NY,10462
2757,9 METROPOLITAN OVAL,New York,NY,10462
2758,1718 PURDY STREET,New York,NY,10462
2759,1718 PURDY STREET,New York,NY,10462
2760,593 VAN NEST AVENUE,New York,NY,10460
2761,1735 VICTOR STREET,New York,NY,10462
2762,2048-2052 MC GRAW AVENUE,New York,NY,10462
2763,1616 TAYLOR AVE,New York,NY,10460
2764,1719 CROSS BRONX EP SR N,New York,NY,10460
2765,1800 EAST TREMONT,New York,NY,10460
2766,1880 EAST TREMONT AVENUE,New York,NY,10462
2767,1734 UNIONPORT ROAD,New York,NY,10462
2768,2222 WOODHULL AVENUE,New York,NY,10469
2769,2219 WESTERVELT AVENUE,New York,NY,10469
2770,2226 KINGSLAND AVENUE,New York,NY,10469
2771,2329 LODOVICK AVENUE,New York,NY,10469
2772,2311 GUNTHER AVENUE,New York,NY,10469
2773,2318 WICKHAM AVENUE,New York,NY,10469
2774,2321 VANCE STREET,New York,NY,10469
2775,1516 MACE AVENUE,New York,NY,10469
2776,1517 FIELDING STREET,New York,NY,10469
2777,1503 HAWTHORNE STREET,New York,NY,10469
2778,2506 WOODHULL AVENUE,New York,NY,10469
2779,2557 MICKLE AVENUE,New York,NY,10469
2780,1589 WARING AVENUE,New York,NY,10469
2781,1633 WARING AVENUE,New York,NY,10469
2782,2421 TIEMANN AVENUE,New York,NY,10469
2783,2413 TIEMANN AVENUE,New York,NY,10469
2784,2534 MICKLE AVENUE,New York,NY,10469
2785,2509 WESTERVELT AVE.,New York,NY,10469
2786,2414 TIEMANN AVENUE,New York,NY,10469
2787,2558 TIEMANN AVENUE,New York,NY,10469
2788,2356 BRUNER AVENUE,New York,NY,10469
2789,2430 WOODHULL AVENUE,New York,NY,10469
2790,2518 EASTCHESTER ROAD,New York,NY,10469
2791,1525 FIELDING STREET,New York,NY,10469
2792,2542 WOODHULL AVENUE,New York,NY,10469
2793,2427 WESTERVELT AVENUE,New York,NY,10469
2794,2534 WESTERVELT AVENUE,New York,NY,10469
2795,2423 LODOVICK AVENUE,New York,NY,10469
2796,2421 LODOVICK AVENUE,New York,NY,10469
2797,2572 TIEMANN AVENUE,New York,NY,10469
2798,2535 LODOVICK AVENUE,New York,NY,10469
2799,2444 DELANOY,New York,NY,10469
2800,2542 WESTERVELT AVENUE,New York,NY,10469
2801,2436 EASTCHESTER ROAD,New York,NY,10469
2802,2327 LACONIA AVENUE,New York,NY,10469
2803,1340 WARING AVENUE,New York,NY,10469
2804,2218 SEYMOUR AVENUE,New York,NY,10469
2805,2219 FENTON AVENUE,New York,NY,10469
2806,2316 FENTON AVE,New York,NY,10469
2807,2418 MATTHEWS AVENUE,New York,NY,10467
2808,2435 LACONIA AVENUE,New York,NY,10469
2809,2526 WILLIAMSBRIDGE ROAD,New York,NY,10469
2810,2558 LURTING AVENUE,New York,NY,10469
2811,2543 LACONIA AVENUE,New York,NY,10469
2812,2437 YATES AVE,New York,NY,10469
2813,2439 ESPLANADE,New York,NY,10469
2814,2512 LACONIA AVENUE,New York,NY,10469
2815,2529 YATES AVE,New York,NY,10469
2816,2501 HERING AVE,New York,NY,10469
2817,2527 HERING AVENUE,New York,NY,10469
2818,2515 HERING AVENUE,New York,NY,10469
2819,2445 BOUCK AVENUE,New York,NY,10469
2820,2532 TENBROECK AVENUE,New York,NY,10469
2821,2538 TENBROECK AVENUE,New York,NY,10469
2822,2557 PEARSALL AVENUE,New York,NY,10469
2823,2549 PEARSALL AVENUE,New York,NY,10469
2824,2532 PEARSALL AVE,New York,NY,10469
2825,2452 YOUNG AVENUE,New York,NY,10469
2826,2454 YOUNG AVENUE,New York,NY,10469
2827,2564 BOUCK,New York,NY,10469
2828,2565 YOUNG AVENUE,New York,NY,10469
2829,2551 FISH,New York,NY,10469
2830,2539 FISH AVENUE,New York,NY,10469
2831,1411 MACE AVENUE,New York,NY,10469
2832,2533 MORGAN AVENUE,New York,NY,10469
2833,2321 WALLACE AVENUE,New York,NY,10467
2834,2321 MATTHEWS AVENUE,New York,NY,10467
2835,2321 MATTHEWS AVENUE,New York,NY,10467
2836,2336 MATTHEWS AVENUE,New York,NY,10467
2837,2331 BRONXWOOD AVENUE,New York,NY,10469
2838,1070 WARING AVENUE,New York,NY,10469
2839,2234 HERING AVE,New York,NY,10469
2840,2309 PEARSALL AVENUE,New York,NY,10469
2841,2309 PEARSALL AVENUE,New York,NY,10469
2842,1325 PELHAM PARKWAY N,New York,NY,10469
2843,1425 PELHAM PARKWAY NORTH,New York,NY,10469
2844,2322 FISH AVENUE,New York,NY,10469
2845,1482 ASTOR AVENUE,New York,NY,10469
2846,2439 BARNES AVENUE,New York,NY,10467
2847,2437 BARNES AVENUE,New York,NY,10467
2848,827 WARING AVENUE,New York,NY,10467
2849,2513 RADCLIFF AVENUE,New York,NY,10469
2850,2536 RADCLIFF AVENUE,New York,NY,10469
2851,987 MACE AVENUE,New York,NY,10469
2852,2440 LURTING AVE,New York,NY,10469
2853,2531 HONE AVENUE,New York,NY,10469
2854,2501 LACONIA AVENUE,New York,NY,10469
2855,2529 LACONIA AVE,New York,NY,10469
2856,2425 ESPLANADE,New York,NY,10469
2857,1303 WARING AVENUE,New York,NY,10469
2858,2428 YOUNG AVENUE,New York,NY,10469
2859,2403 FISH AVENUE,New York,NY,10469
2860,2449 FISH AVENUE,New York,NY,10469
2861,2542 WILSON AVENUE,New York,NY,10469
2862,2444 SEYMOUR AVENUE,New York,NY,10469
2863,1440 ALLERTON AVENUE,New York,NY,10469
2864,1444 ALLERTON AVENUE,New York,NY,10469
2865,2336 BARNES AVENUE,New York,NY,10467
2866,2338 BARNES AVENUE,New York,NY,10467
2867,2214 FISH AVENUE,New York,NY,10469
2868,2549 COLDEN AVENUE,New York,NY,10469
2869,2446 YATES AVENUE,New York,NY,10469
2870,2543 TENBROECK AVENUE,New York,NY,10469
2871,2238 HOLLAND AVENUE,New York,NY,10467
2872,2551 COLDEN AVENUE,New York,NY,10469
2873,904 ALLERTON AVENUE,New York,NY,10469
2874,2440 ESPLANADE,New York,NY,10469
2875,2440 ESPLANADE,New York,NY,10469
2876,1808 HERING AVENUE,New York,NY,10461
2877,1939 NARRAGANSETT AVENUE,New York,NY,10461
2878,1232 CHOCTAW,New York,NY,10461
2879,1250 CHOCTAW PLACE,New York,NY,10461
2880,1910 NARRAGANSETT AVENUE,New York,NY,10461
2881,1910 NARRAGANSETT AVENUE,New York,NY,10461
2882,1912 NARRAGANSETT AVENUE,New York,NY,10461
2883,1238 PAWNEE PL,New York,NY,10461
2884,1102 LYDIG AVENUE,New York,NY,10461
2885,1167 LYDIG AVENUE,New York,NY,10461
2886,1205 NEILL AVENUE,New York,NY,10461
2887,2061 NARRAGANSETT AVENUE,New York,NY,10461
2888,1081 LYDIG AVENUE,New York,NY,10461
2889,2123 TOMLINSON AVENUE,New York,NY,10461
2890,2104 HAIGHT AVENUE,New York,NY,10461
2891,2108 HAIGHT AVE,New York,NY,10461
2892,1526 RHINELANDER AVENUE,New York,NY,10461
2893,1538 RHINELANDER AVENUE,New York,NY,10461
2894,2087 MATTHEWS AVENUE,New York,NY,10462
2895,2037 RADCLIFF AVE,New York,NY,10462
2896,2029 PAULDING AVENUE,New York,NY,10462
2897,1005 NEILL AVENUE,New York,NY,10462
2898,2012 COLDEN AVE,New York,NY,10462
2899,2020 PAULDING AVE,New York,NY,10462
2900,2011 TOMLINSON AVENUE,New York,NY,10461
2901,1126 LYDIG AVENUE,New York,NY,10461
2902,1172 LYDIG AVENUE,New York,NY,10461
2903,1170 PELHAM PARKWAY,New York,NY,10461
2904,2005 NARRAGANSETT AVENUE,New York,NY,10461
2905,1207 NEILL AVENUE,New York,NY,10461
2906,1279 NEILL AVENUE,New York,NY,10461
2907,1268 PELHAM PARKWAY SOUTH,New York,NY,10461
2908,2123 MULINER AVENUE,New York,NY,10462
2909,2138 TOMLINSON AVE,New York,NY,10461
2910,1151 LYDIG AVENUE,New York,NY,10461
2911,1036 ESPLANADE,New York,NY,10461
2912,2031 TOMLINSON AVENUE,New York,NY,10461
2913,2081 CRUGER AVENUE 1C,New York,NY,10462
2914,2105 WALLACE AVENUE 2F,New York,NY,10462
2915,2105 WALLACE AVENUE 3H,New York,NY,10462
2916,2105 WALLACE AVENUE 3H,New York,NY,10462
2917,21-02 HOLLAND AVENUE 3F,New York,NY,10462
2918,2105 WALLACE AVENUE 1F,New York,NY,10462
2919,2105 WALLACE AVENUE 3C,New York,NY,10462
2920,2105 WALLACE AVENUE 6E,New York,NY,10462
2921,2105 WALLACE AVENUE 5B,New York,NY,10462
2922,2100 WALLACE AVENUE 1A,New York,NY,10462
2923,2090 BARNES AVENUE 5C,New York,NY,10462
2924,2090 BARNES AVENUE 5E,New York,NY,10462
2925,2090 BARNES AVENUE 6G,New York,NY,10462
2926,2080 BARNES AVENUE 4D,New York,NY,10462
2927,2090 BARNES AVENUE 4G,New York,NY,10462
2928,2160 BRONX PARK EAST #1A,New York,NY,10462
2929,2160 BRONX PARK EAST 1K,New York,NY,10462
2930,2160 BRONX PARK EAST #2H,New York,NY,10462
2931,2166 BRONX PARK EAST 1E,New York,NY,10462
2932,2166 BRONX PARK EAST 1H,New York,NY,10462
2933,2190 BOSTON ROAD 5M,New York,NY,10462
2934,2190 BOSTON ROAD 6H,New York,NY,10462
2935,2190 BOSTON ROAD 4D,New York,NY,10462
2936,2191 BOLTON STREET 6A,New York,NY,10462
2937,2191 BOLTON STREET 3-D,New York,NY,10462
2938,2191 BOLTON STREET 6G,New York,NY,10462
2939,2156 CRUGER AVENUE 2A,New York,NY,10462
2940,2186 CRUGER AVENUE 3D,New York,NY,10462
2941,2186 CRUGER AVENUE 3G,New York,NY,10462
2942,2186 CRUGER AVENUE 1F,New York,NY,10462
2943,2199 HOLLAND AVENUE 1J,New York,NY,10462
2944,2199 HOLLAND AVENUE 2E,New York,NY,10462
2945,2187 HOLLAND AVE 5H,New York,NY,10462
2946,2187 HOLLAND AVENUE 3J,New York,NY,10462
2947,2187 HOLLAND AVENUE 2B,New York,NY,10462
2948,2187 HOLLAND AVENUE 1B,New York,NY,10462
2949,2165 MATTHEWS AVENUE 3F,New York,NY,10462
2950,2165 MATTHEWS AVENUE 3J,New York,NY,10462
2951,1144 LYDIG AVENUE,New York,NY,10461
2952,2133 WILLIAMSBRIDGE ROAD,New York,NY,10461
2953,1565 STILLWELL AVENUE,New York,NY,10461
2954,1225 MORRIS PARK AVENUE,New York,NY,10461
2955,1410 PELHAM PARKWAY SOUTH,New York,NY,10461
2956,1925 EASTCHESTER ROAD,New York,NY,10461
2957,2025-35 EASTCHESTER ROAD,New York,NY,10461
2958,2740 NETHERLAND AVENUE,New York,NY,10463
2959,2781 ARLINGTON AVENUE,New York,NY,10463
2960,3027 NETHERLAND AVENUE,New York,NY,10463
2961,3052 INDEPENDENCE AVENUE,New York,NY,10463
2962,747 WEST 231,New York,NY,10463
2963,3238 OXFORD AVENUE,New York,NY,10463
2964,383 WEST 254 STREET,New York,NY,10471
2965,5634 POST ROAD,New York,NY,10471
2966,5757 FARADAY AVENUE,New York,NY,10471
2967,5844 LIEBIG AVENUE,New York,NY,10471
2968,5850 LIEBIG AVENUE,New York,NY,10471
2969,429 WEST 256 STREET,New York,NY,10471
2970,436 WEST 259 STREET,New York,NY,10471
2971,436 WEST 259,New York,NY,10471
2972,5622 RIVERDALE AVENUE,New York,NY,10471
2973,446 WEST 258 STREET,New York,NY,10471
2974,5914 TYNDALL AVENUE,New York,NY,10471
2975,5916 TYNDALL AVENUE,New York,NY,10471
2976,5927 FIELDSTON ROAD,New York,NY,10471
2977,5902 DELAFIELD AVE,New York,NY,10471
2978,217 WEST 260 STREET,New York,NY,10471
2979,306 WEST 261 STREET,New York,NY,10471
2980,6044 TYNDALL AVENUE,New York,NY,10471
2981,6118 FIELDSTON ROAD,New York,NY,10471
2982,6136 TYNDALL,New York,NY,10471
2983,6146 LIEBIG AVE,New York,NY,10471
2984,6171 TYNDALL,New York,NY,10471
2985,6148 DELAFIELD AVENUE,New York,NY,10471
2986,6214 RIVERDALE AVENUE,New York,NY,10471
2987,6203 SPENCER TERRACE,New York,NY,10471
2988,625 WEST 246 STREET,New York,NY,10471
2989,4695 ARLINGTON AVENUE,New York,NY,10471
2990,1 BLACKSTONE PLACE,New York,NY,10471
2991,613 WEST 247 STREET,New York,NY,10471
2992,680-06 DELAFIELD WAY,New York,NY,10471
2993,8 PLOUGHMANS BUSH,New York,NY,10471
2994,4659 INDEPENDENCE AVENUE,New York,NY,10471
2995,5401 PALISADE AVENUE,New York,NY,10471
2996,5245 SYCAMORE AVENUE,New York,NY,10471
2997,5211 ARLINGTON AVENUE,New York,NY,10471
2998,615 WEST 252 STREET,New York,NY,10471
2999,620 WEST 254TH STREET,New York,NY,10471
3000,5264 INDEPENDENCE AVENUE,New York,NY,10471
3001,5040 ARLINGTON,New York,NY,10471
3002,5220 ARLINGTON AVENUE,New York,NY,10471
3003,5242 ARLINGTON AVENUE,New York,NY,10471
3004,5251 NETHERLAND AVENUE,New York,NY,10471
3005,9 SIGMA PLACE,New York,NY,10471
3006,5439 ARLINGTON AVENUE,New York,NY,10471
3007,6056 NETHERLAND AVENUE,New York,NY,10471
3008,3140 NETHERLAND AVENUE,New York,NY,10463
3009,3807 GREYSTONE AVENUE,New York,NY,10463
3010,227 WEST 255 STREET,New York,NY,10471
3011,5465 SYLVAN AVENUE,New York,NY,10471
3012,5462 VALLES AVENUE,New York,NY,10471
3013,266 WEST 256 STREET,New York,NY,10471
3014,5612 SYLVAN AVENUE,New York,NY,10471
3015,5834 FIELDSTON ROAD,New York,NY,10471
3016,5836 LIEBIG AVENUE,New York,NY,10471
3017,5811 TYNDALL AVENUE,New York,NY,10471
3018,446 WEST 259TH STREET,New York,NY,10471
3019,259 WEST 259 STREET,New York,NY,10471
